model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,coverage50,coverage80,coverage95,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose,recall_all
mean_of_samples,random,3,2,0.27591327439518665,0.2245667408056488,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,3,2,0.27541043694444,0.19319186106973343,0.2222222222222222,0.375,0.27906976744186046,16,,,,,,,,,,,
decay_only,random,3,2,0.22662488221096413,0.19343141384335946,0.6956521739130435,1.0,0.8205128205128205,16,,,,,,,,,,,
simgp_core,random,4,2,0.047708394168173185,0.031252979471543256,0.9,0.5625,0.6923076923076923,16,1.0,0.9318181818181818,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,4,2,0.04774524557368744,0.031504294483094435,0.9,0.5625,0.6923076923076923,16,1.0,0.8863636363636364,1.0,1.0,,,,,,,
simgp_core_g75,random,4,2,0.04647213073190629,0.03323388304672981,0.9333333333333333,0.875,0.9032258064516129,16,0.9204545454545454,0.8181818181818182,0.8977272727272727,0.9545454545454546,,,,,,,
physgp_core,random,4,2,0.16788263482611576,0.12599009126556296,0.8235294117647058,0.875,0.8484848484848485,16,0.7840909090909091,0.5,0.7727272727272727,0.7954545454545454,,,,,,,
physgp_rich,random,4,2,0.17227770599794345,0.1317305947229492,0.9333333333333333,0.875,0.9032258064516129,16,0.8068181818181818,0.48863636363636365,0.7954545454545454,0.8181818181818182,,,,,,,
simgp_rich,random,4,2,0.04774314947614202,0.03149615535466018,0.9,0.5625,0.6923076923076923,16,1.0,0.9431818181818182,1.0,1.0,,,,,,,
mean_of_samples,random,4,2,0.2837025040288899,0.2295079487815565,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,4,2,0.27718259461274397,0.19594713738097738,0.17391304347826086,0.25,0.20512820512820512,16,,,,,,,,,,,
decay_only,random,4,2,0.17233193544291553,0.13180549557801854,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,5,2,0.04928391867592596,0.03494327779884173,1.0,0.5625,0.72,16,1.0,0.8850574712643678,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,5,2,0.04929127969279856,0.034966215622555655,1.0,0.5625,0.72,16,1.0,0.8850574712643678,1.0,1.0,,,,,,,
simgp_core_g75,random,5,2,0.04604526074201764,0.03297836200895406,0.9333333333333333,0.875,0.9032258064516129,16,0.8275862068965517,0.4942528735632184,0.7701149425287356,0.8620689655172413,,,,,,,
physgp_core,random,5,2,0.17888132067953452,0.1338843692033091,0.9333333333333333,0.875,0.9032258064516129,16,0.735632183908046,0.39080459770114945,0.5632183908045977,0.7586206896551724,,,,,,,
physgp_rich,random,5,2,0.1810085194743659,0.13512287671097026,0.9333333333333333,0.875,0.9032258064516129,16,0.7931034482758621,0.47126436781609193,0.7471264367816092,0.8045977011494253,,,,,,,
simgp_rich,random,5,2,0.04929106940474819,0.03497075234439586,1.0,0.5625,0.72,16,1.0,0.9310344827586207,1.0,1.0,,,,,,,
pinn_rich,random,5,2,0.20108223137917172,0.13540757721819602,1.0,0.1875,0.3157894736842105,16,0.3793103448275862,0.1724137931034483,0.3218390804597701,0.4367816091954023,,,,,,,
mean_of_samples,random,5,2,0.29304408945175825,0.23500754956729886,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,5,2,0.27960132185202774,0.1995224688211868,0.07142857142857142,0.0625,0.06666666666666667,16,,,,,,,,,,,
decay_only,random,5,2,0.18334647779954802,0.14090046314913665,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,6,2,0.049071035438691325,0.03408972296543827,1.0,0.5625,0.72,16,1.0,0.8837209302325582,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,6,2,0.04908430152652286,0.03412561281579578,1.0,0.5625,0.72,16,1.0,0.8837209302325582,1.0,1.0,,,,,,,
simgp_core_g75,random,6,2,0.04591467882253391,0.0326603324831656,0.9333333333333333,0.875,0.9032258064516129,16,0.8255813953488372,0.5232558139534884,0.7674418604651163,0.8604651162790697,,,,,,,
physgp_core,random,6,2,0.16463511468037131,0.12335371210811126,0.875,0.875,0.875,16,0.7906976744186046,0.4418604651162791,0.7558139534883721,0.7906976744186046,,,,,,,
physgp_rich,random,6,2,0.16802552678326965,0.1279746348481485,0.875,0.875,0.875,16,0.7441860465116279,0.45348837209302323,0.686046511627907,0.7674418604651163,,,,,,,
simgp_rich,random,6,2,0.04956936237413963,0.0352212854008524,1.0,0.5625,0.72,16,1.0,0.9302325581395349,1.0,1.0,,,,,,,
mean_of_samples,random,6,2,0.2753711049436768,0.22330373884261218,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,6,2,0.2709324875676945,0.18719082423331165,0.07142857142857142,0.0625,0.06666666666666667,16,,,,,,,,,,,
decay_only,random,6,2,0.16568390228243074,0.12547085474600417,0.875,0.875,0.875,16,,,,,,,,,,,
simgp_core,random,7,2,0.05028478976458957,0.035097255553807466,1.0,0.5625,0.72,16,1.0,0.8823529411764706,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,7,2,0.05029664841352685,0.03513241955089903,1.0,0.5625,0.72,16,1.0,0.8823529411764706,1.0,1.0,,,,,,,
simgp_core_g75,random,7,2,0.046284155394980694,0.03303707908995079,0.9333333333333333,0.875,0.9032258064516129,16,0.8235294117647058,0.5058823529411764,0.7529411764705882,0.8588235294117647,,,,,,,
physgp_core,random,7,2,0.15998666115812132,0.11267565467465643,0.9333333333333333,0.875,0.9032258064516129,16,0.6352941176470588,0.4470588235294118,0.5882352941176471,0.6941176470588235,,,,,,,
physgp_rich,random,7,2,0.16999613220265766,0.12505927956649376,0.8235294117647058,0.875,0.8484848484848485,16,0.6705882352941176,0.4588235294117647,0.611764705882353,0.7058823529411765,,,,,,,
simgp_rich,random,7,2,0.06884679254206674,0.05348516817827487,1.0,0.5,0.6666666666666666,16,0.9647058823529412,0.7176470588235294,0.8941176470588236,1.0,,,,,,,
mean_of_samples,random,7,2,0.27603304592995825,0.2230317685194087,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,7,2,0.2613470255805877,0.1786070997891562,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,7,2,0.15605697036148844,0.12003319939723642,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,8,2,0.05004944797885946,0.034261839924683346,1.0,0.5625,0.72,16,1.0,0.8809523809523809,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,8,2,0.0501710433393835,0.03452878952840286,1.0,0.5625,0.72,16,1.0,0.8809523809523809,1.0,1.0,,,,,,,
simgp_core_g75,random,8,2,0.045824919789492435,0.032352638688815126,0.9333333333333333,0.875,0.9032258064516129,16,0.8333333333333334,0.5357142857142857,0.75,0.8571428571428571,,,,,,,
physgp_core,random,8,2,0.16250311464485956,0.11533476771891153,0.9333333333333333,0.875,0.9032258064516129,16,0.6309523809523809,0.40476190476190477,0.5714285714285714,0.6309523809523809,,,,,,,
physgp_rich,random,8,2,0.18409573390126832,0.14146990112379226,0.875,0.875,0.875,16,0.5714285714285714,0.3333333333333333,0.5238095238095238,0.5952380952380952,,,,,,,
simgp_rich,random,8,2,0.07058431477828035,0.05538581347085721,1.0,0.5,0.6666666666666666,16,0.9642857142857143,0.7023809523809523,0.8928571428571429,1.0,,,,,,,
pinn_rich,random,8,2,0.21087106342364487,0.13273512633337173,1.0,0.125,0.2222222222222222,16,0.47619047619047616,0.25,0.4166666666666667,0.5119047619047619,,,,,,,
mean_of_samples,random,8,2,0.2786757800272105,0.22268380020474848,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,8,2,0.2633081452932252,0.18136095355885645,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,8,2,0.15720844523441704,0.12133734529832918,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,9,2,0.05028661621135907,0.03437602220807503,1.0,0.5625,0.72,16,1.0,0.8795180722891566,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,9,2,0.050420257717368695,0.03468478675466866,1.0,0.5625,0.72,16,1.0,0.8795180722891566,1.0,1.0,,,,,,,
simgp_core_g75,random,9,2,0.04597781073647042,0.03252524373398844,0.9333333333333333,0.875,0.9032258064516129,16,0.8313253012048193,0.5301204819277109,0.7228915662650602,0.8554216867469879,,,,,,,
physgp_core,random,9,2,0.16928984184665252,0.12157619164954818,0.8235294117647058,0.875,0.8484848484848485,16,0.5783132530120482,0.3493975903614458,0.46987951807228917,0.6144578313253012,,,,,,,
physgp_rich,random,9,2,0.1656560401577867,0.12718584259324567,0.8235294117647058,0.875,0.8484848484848485,16,0.5783132530120482,0.37349397590361444,0.5542168674698795,0.6144578313253012,,,,,,,
simgp_rich,random,9,2,0.05641948225224662,0.04188151000197402,1.0,0.5625,0.72,16,0.9879518072289156,0.8674698795180723,0.9879518072289156,1.0,,,,,,,
mean_of_samples,random,9,2,0.2809333651224906,0.22504368847145867,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,9,2,0.2640716332788238,0.1796701645839319,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,9,2,0.16048285659924394,0.12295069704219447,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,10,2,0.04959360186350405,0.03262686448229671,1.0,0.5625,0.72,16,1.0,0.8780487804878049,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,10,2,0.04950791414305995,0.03281508061002166,1.0,0.5625,0.72,16,1.0,0.8780487804878049,0.9878048780487805,1.0,,,,,,,
