model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,coverage50,coverage80,coverage95,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose,recall_all
physgp_rich,random,3,2,0.22280009149377158,0.18930600791013408,0.6956521739130435,1.0,0.8205128205128205,16,0.6853932584269663,0.1348314606741573,0.5393258426966292,0.7303370786516854,,,,,,,
simgp_rich,random,3,2,0.0668781684139634,0.05631788044003937,0.7142857142857143,0.625,0.6666666666666666,16,1.0,0.6966292134831461,1.0,1.0,,,,,,,
pinn_rich,random,3,2,0.2053807001598407,0.15030237676513716,0.4,0.375,0.38709677419354843,16,0.33707865168539325,0.15730337078651685,0.25842696629213485,0.3595505617977528,,,,,,,
mean_of_samples,random,3,2,0.27747959577418235,0.22480413629808885,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,3,2,0.27449291740645565,0.18976823932099332,0.2222222222222222,0.375,0.27906976744186046,16,,,,,,,,,,,
decay_only,random,3,2,0.2228609583189517,0.18936206418901502,0.6956521739130435,1.0,0.8205128205128205,16,,,,,,,,,,,
simgp_core,random,4,2,0.051663198582707265,0.034694837663720834,1.0,0.625,0.7692307692307693,16,1.0,0.875,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.625
simgp_core_nogp,random,4,2,0.05039783669742801,0.03179158405955247,0.9,0.5625,0.6923076923076923,16,1.0,0.8409090909090909,1.0,1.0,,,,,,,
simgp_core_g75,random,4,2,0.04147166512633671,0.0318687293509667,0.9333333333333333,0.875,0.9032258064516129,16,0.9204545454545454,0.8068181818181818,0.9090909090909091,0.9886363636363636,,,,,,,
physgp_core,random,4,2,0.16474735823871212,0.12290943553888808,0.8235294117647058,0.875,0.8484848484848485,16,0.7840909090909091,0.5227272727272727,0.7727272727272727,0.7954545454545454,,,,,,,
physgp_rich,random,4,2,0.16954597149637368,0.12888473255210744,0.9333333333333333,0.875,0.9032258064516129,16,0.8068181818181818,0.5,0.7954545454545454,0.8181818181818182,,,,,,,
simgp_rich,random,4,2,0.050394968735647555,0.03177945273444549,0.9,0.5625,0.6923076923076923,16,1.0,0.8977272727272727,1.0,1.0,,,,,,,
mean_of_samples,random,4,2,0.28585856957704064,0.23270058020839207,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,4,2,0.2762488586019274,0.1925125362930407,0.17391304347826086,0.25,0.20512820512820512,16,,,,,,,,,,,
decay_only,random,4,2,0.16960241023478118,0.12898038952595264,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,5,2,0.051274312776253314,0.034013681013481435,1.0,0.5625,0.72,16,1.0,0.8505747126436781,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,5,2,0.05128352946945282,0.0340365924223879,1.0,0.5625,0.72,16,1.0,0.8505747126436781,1.0,1.0,,,,,,,
simgp_core_g75,random,5,2,0.041916321814706364,0.03302000236098079,0.9333333333333333,0.875,0.9032258064516129,16,0.8620689655172413,0.5172413793103449,0.7586206896551724,0.8735632183908046,,,,,,,
physgp_core,random,5,2,0.17725320562464908,0.13110092038234947,0.9333333333333333,0.875,0.9032258064516129,16,0.735632183908046,0.41379310344827586,0.5632183908045977,0.7931034482758621,,,,,,,
physgp_rich,random,5,2,0.17937387613394115,0.1320738022199831,0.9333333333333333,0.875,0.9032258064516129,16,0.7931034482758621,0.4827586206896552,0.7471264367816092,0.8045977011494253,,,,,,,
simgp_rich,random,5,2,0.051283427054081364,0.03404004597879399,1.0,0.5625,0.72,16,1.0,0.8850574712643678,1.0,1.0,,,,,,,
pinn_rich,random,5,2,0.20361941178553028,0.13977532885742347,1.0,0.1875,0.3157894736842105,16,0.3218390804597701,0.08045977011494253,0.22988505747126436,0.40229885057471265,,,,,,,
mean_of_samples,random,5,2,0.2956796920987239,0.2394859682366192,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,5,2,0.2787438893525291,0.19570896816970867,0.07142857142857142,0.0625,0.06666666666666667,16,,,,,,,,,,,
decay_only,random,5,2,0.18221540962835583,0.13893404951530125,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,6,2,0.051259383585897,0.033331296538404186,1.0,0.5625,0.72,16,1.0,0.8488372093023255,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,6,2,0.051275646363939976,0.03337067860259044,1.0,0.5625,0.72,16,1.0,0.8488372093023255,1.0,1.0,,,,,,,
simgp_core_g75,random,6,2,0.04181282096460932,0.03276251428014103,0.9333333333333333,0.875,0.9032258064516129,16,0.8604651162790697,0.5232558139534884,0.7674418604651163,0.872093023255814,,,,,,,
physgp_core,random,6,2,0.15683345888555197,0.11133797743224955,0.875,0.875,0.875,16,0.7441860465116279,0.4186046511627907,0.5697674418604651,0.7674418604651163,,,,,,,
physgp_rich,random,6,2,0.1932626576560635,0.1511022832904976,0.875,0.875,0.875,16,0.6627906976744186,0.37209302325581395,0.627906976744186,0.686046511627907,,,,,,,
simgp_rich,random,6,2,0.051508800294280274,0.03364419325147725,1.0,0.5625,0.72,16,1.0,0.8372093023255814,1.0,1.0,,,,,,,
mean_of_samples,random,6,2,0.277144863780527,0.2243670342494074,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,6,2,0.27007259247005805,0.18335128888003013,0.07142857142857142,0.0625,0.06666666666666667,16,,,,,,,,,,,
decay_only,random,6,2,0.16211452776308835,0.12211611695088781,0.875,0.875,0.875,16,,,,,,,,,,,
simgp_core,random,7,2,0.05233360559698713,0.034081670335970544,1.0,0.5625,0.72,16,1.0,0.8352941176470589,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,7,2,0.05235164839792509,0.034120019464919694,1.0,0.5625,0.72,16,1.0,0.8352941176470589,1.0,1.0,,,,,,,
simgp_core_g75,random,7,2,0.04167572242869973,0.03271334084706083,0.9333333333333333,0.875,0.9032258064516129,16,0.8588235294117647,0.5058823529411764,0.7411764705882353,0.8705882352941177,,,,,,,
physgp_core,random,7,2,0.1543405375288877,0.10695034086398164,0.9333333333333333,0.875,0.9032258064516129,16,0.6470588235294118,0.4823529411764706,0.6235294117647059,0.6941176470588235,,,,,,,
physgp_rich,random,7,2,0.16365673303734152,0.1188727989507659,0.8235294117647058,0.875,0.8484848484848485,16,0.6823529411764706,0.4823529411764706,0.6470588235294118,0.7058823529411765,,,,,,,
simgp_rich,random,7,2,0.0730821893618289,0.054919262930659886,1.0,0.5625,0.72,16,0.9411764705882353,0.6588235294117647,0.8941176470588236,0.9764705882352941,,,,,,,
mean_of_samples,random,7,2,0.27761152592851857,0.22323768913101863,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,7,2,0.2599257984289759,0.17428594089268193,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,7,2,0.15121323849083465,0.11595878171407395,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,8,2,0.052274567543012546,0.03350797245677599,1.0,0.5625,0.72,16,1.0,0.8333333333333334,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,8,2,0.052421059897254874,0.033747374408247426,1.0,0.5625,0.72,16,1.0,0.8333333333333334,1.0,1.0,,,,,,,
simgp_core_g75,random,8,2,0.04018601500920754,0.03001752893544794,0.9333333333333333,0.875,0.9032258064516129,16,0.8571428571428571,0.6190476190476191,0.8214285714285714,0.9285714285714286,,,,,,,
physgp_core,random,8,2,0.15647070141894387,0.10949706516209683,0.9333333333333333,0.875,0.9032258064516129,16,0.6547619047619048,0.40476190476190477,0.6190476190476191,0.6547619047619048,,,,,,,
physgp_rich,random,8,2,0.15941495306060385,0.11798963783404719,0.875,0.875,0.875,16,0.6904761904761905,0.42857142857142855,0.6309523809523809,0.7142857142857143,,,,,,,
simgp_rich,random,8,2,0.07409059489672128,0.056206450891770565,1.0,0.5625,0.72,16,0.9404761904761905,0.6666666666666666,0.8809523809523809,0.9761904761904762,,,,,,,
pinn_rich,random,8,2,0.21019932141204378,0.13045025145237457,1.0,0.125,0.2222222222222222,16,0.4642857142857143,0.25,0.39285714285714285,0.5119047619047619,,,,,,,
mean_of_samples,random,8,2,0.2799149702683723,0.22162959440757746,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,8,2,0.26190087219067554,0.17700031579826836,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,8,2,0.15214839998715085,0.11710382689135808,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,9,2,0.052610370567870074,0.03372394284021712,1.0,0.5625,0.72,16,1.0,0.8313253012048193,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,9,2,0.052769164180050745,0.03399687760451178,1.0,0.5625,0.72,16,1.0,0.8192771084337349,0.9879518072289156,1.0,,,,,,,
simgp_core_g75,random,9,2,0.04450189853476188,0.033642953619760954,0.9333333333333333,0.875,0.9032258064516129,16,0.9397590361445783,0.6867469879518072,0.891566265060241,0.9518072289156626,,,,,,,
physgp_core,random,9,2,0.16378596041437982,0.1151922908936192,0.7777777777777778,0.875,0.823529411764706,16,0.5542168674698795,0.37349397590361444,0.4939759036144578,0.6144578313253012,,,,,,,
physgp_rich,random,9,2,0.14901006592147847,0.10865227356307126,0.875,0.875,0.875,16,0.7228915662650602,0.4457831325301205,0.6385542168674698,0.7228915662650602,,,,,,,
simgp_rich,random,9,2,0.060123273392770696,0.041974037262216254,1.0,0.5625,0.72,16,0.9879518072289156,0.8192771084337349,0.9759036144578314,1.0,,,,,,,
mean_of_samples,random,9,2,0.28219916657134186,0.2237319066703016,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,9,2,0.26279747736257897,0.17577239971803943,0.125,0.0625,0.08333333333333333,16,,,,,,,,,,,
decay_only,random,9,2,0.15554090547698723,0.11874906567340536,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,10,2,0.052139743498331004,0.03268210229765474,0.9,0.5625,0.6923076923076923,16,1.0,0.8292682926829268,1.0,1.0,0.1,0.6,1.0,0.85,1.1,0.95,0.5625
simgp_core_nogp,random,10,2,0.051832468184286884,0.032397179579281926,0.9,0.5625,0.6923076923076923,16,1.0,0.8170731707317073,0.9878048780487805,1.0,,,,,,,
simgp_core_g75,random,10,2,0.04287333300558837,0.03168360968798697,0.9375,0.9375,0.9375,16,0.926829268292683,0.6585365853658537,0.8902439024390244,0.9512195121951219,,,,,,,
physgp_core,random,10,2,0.1435229690429494,0.0978434872793889,0.9333333333333333,0.875,0.9032258064516129,16,0.7317073170731707,0.4634146341463415,0.6219512195121951,0.7682926829268293,,,,,,,
physgp_rich,random,10,2,0.14247471350899502,0.09843373721311884,0.9333333333333333,0.875,0.9032258064516129,16,0.7439024390243902,0.4878048780487805,0.6829268292682927,0.7682926829268293,,,,,,,
simgp_rich,random,10,2,0.058570569971736604,0.04059380110705879,1.0,0.5625,0.72,16,1.0,0.8170731707317073,0.9634146341463414,1.0,,,,,,,
pinn_rich,random,10,2,0.21589122207372471,0.13193578111036863,1.0,0.125,0.2222222222222222,16,0.4878048780487805,0.2926829268292683,0.4146341463414634,0.5,,,,,,,
mean_of_samples,random,10,2,0.2818089633749725,0.22461149895332308,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,10,2,0.26085793475400487,0.16920139909594967,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,10,2,0.15545096642300568,0.11922094230508246,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,11,2,0.05020933316653454,0.03121242941946875,0.9,0.5625,0.6923076923076923,16,1.0,0.8395061728395061,1.0,1.0,0.25,0.6,1.0,0.85,1.1,1.0,0.5625
simgp_core_nogp,random,11,2,0.050876107025900646,0.0317319648314265,0.9,0.5625,0.6923076923076923,16,1.0,0.8271604938271605,0.9876543209876543,1.0,,,,,,,
simgp_core_g75,random,11,2,0.04089047876055678,0.0301118508683612,0.9375,0.9375,0.9375,16,0.9012345679012346,0.6172839506172839,0.8518518518518519,0.9382716049382716,,,,,,,
physgp_core,random,11,2,0.12351310714049317,0.08562999523802392,0.9333333333333333,0.875,0.9032258064516129,16,0.7160493827160493,0.4691358024691358,0.5679012345679012,0.7654320987654321,,,,,,,
physgp_rich,random,11,2,0.12592399773799892,0.08845464519319259,0.9333333333333333,0.875,0.9032258064516129,16,0.7654320987654321,0.49382716049382713,0.6790123456790124,0.7654320987654321,,,,,,,
simgp_rich,random,11,2,0.05572414806698327,0.03822478518123464,1.0,0.5625,0.72,16,1.0,0.8024691358024691,0.9753086419753086,1.0,,,,,,,
mean_of_samples,random,11,2,0.2874134222273626,0.22404281844767784,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,11,2,0.23942755714361638,0.1511858870252859,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,11,2,0.14578670909987548,0.11669521756712452,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,12,2,0.05023523468221809,0.03086093373394434,0.9,0.5625,0.6923076923076923,16,1.0,0.8375,1.0,1.0,0.25,0.6,1.0,0.85,1.1,1.0,0.5625
simgp_core_nogp,random,12,2,0.05110393878659535,0.03168426072197432,0.9,0.5625,0.6923076923076923,16,1.0,0.825,0.9875,1.0,,,,,,,
simgp_core_g75,random,12,2,0.03997412805036093,0.029461487652027163,0.9375,0.9375,0.9375,16,0.9,0.6125,0.85,0.9125,,,,,,,
physgp_core,random,12,2,0.12480992350691417,0.08728117285058543,0.875,0.875,0.875,16,0.7,0.4375,0.55,0.7375,,,,,,,
physgp_rich,random,12,2,0.12535962779022475,0.0874232129980406,0.875,0.875,0.875,16,0.7625,0.45,0.6875,0.7625,,,,,,,
simgp_rich,random,12,2,0.055346487964343855,0.040307188402414665,0.9,0.5625,0.6923076923076923,16,1.0,0.7875,0.9625,1.0,,,,,,,
pinn_rich,random,12,2,0.21585687800228193,0.12497287417315187,1.0,0.125,0.2222222222222222,16,0.5375,0.225,0.4875,0.6125,,,,,,,
mean_of_samples,random,12,2,0.30405472478308615,0.23619357119277637,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,12,2,0.23860079136182175,0.14934779745647356,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,12,2,0.14539542041388992,0.11829922444594265,0.875,0.875,0.875,16,,,,,,,,,,,
simgp_core,random,13,2,0.051027599995119945,0.03145228319207012,1.0,0.5625,0.72,16,1.0,0.8354430379746836,1.0,1.0,0.25,0.6,1.0,0.85,1.1,1.0,0.5625
simgp_core_nogp,random,13,2,0.05197024334157721,0.032208147747540106,1.0,0.5625,0.72,16,1.0,0.8227848101265823,0.9873417721518988,1.0,,,,,,,
simgp_core_g75,random,13,2,0.03987165075748888,0.028898897809124538,0.9375,0.9375,0.9375,16,0.8987341772151899,0.5822784810126582,0.8354430379746836,0.8987341772151899,,,,,,,
physgp_core,random,13,2,0.12560288340616657,0.08713330253205358,0.9333333333333333,0.875,0.9032258064516129,16,0.6075949367088608,0.4177215189873418,0.5063291139240507,0.7215189873417721,,,,,,,
physgp_rich,random,13,2,0.12764932355418476,0.09037867077807364,0.875,0.875,0.875,16,0.6708860759493671,0.45569620253164556,0.620253164556962,0.7088607594936709,,,,,,,
simgp_rich,random,13,2,0.0610348888943565,0.04556123272567931,1.0,0.5625,0.72,16,0.9873417721518988,0.6582278481012658,0.9746835443037974,1.0,,,,,,,
mean_of_samples,random,13,2,0.30371398241664344,0.23662763172256127,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,13,2,0.23786582465628103,0.14577314488700768,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,13,2,0.14567632552515114,0.12010777651372753,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,14,2,0.05125935869515887,0.03163282453160147,1.0,0.5625,0.72,16,1.0,0.8333333333333334,1.0,1.0,0.25,0.6,1.0,0.85,1.1,1.0,0.5625
simgp_core_nogp,random,14,2,0.05213418068630551,0.032101652493393494,0.9,0.5625,0.6923076923076923,16,1.0,0.8205128205128205,0.9871794871794872,1.0,,,,,,,
simgp_core_g75,random,14,2,0.040356398555732205,0.029831992152900357,0.9375,0.9375,0.9375,16,0.8846153846153846,0.5512820512820513,0.8333333333333334,0.8974358974358975,,,,,,,
physgp_core,random,14,2,0.12555068702116773,0.08598842128500636,0.9333333333333333,0.875,0.9032258064516129,16,0.5769230769230769,0.3974358974358974,0.48717948717948717,0.7051282051282052,,,,,,,
physgp_rich,random,14,2,0.1274094512026075,0.09008583625785398,0.875,0.875,0.875,16,0.6666666666666666,0.4358974358974359,0.6153846153846154,0.7051282051282052,,,,,,,
simgp_rich,random,14,2,0.056618384081937236,0.03720702210268845,0.9,0.5625,0.6923076923076923,16,0.9871794871794872,0.8076923076923077,0.9743589743589743,0.9871794871794872,,,,,,,
mean_of_samples,random,14,2,0.3065837677325773,0.24012070620403556,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,14,2,0.23971874849524816,0.148039629259897,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,14,2,0.1459290822013792,0.11866553092242427,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,random,15,2,0.05136645749361105,0.030329093461119276,1.0,0.6875,0.8148148148148148,16,1.0,0.8441558441558441,0.987012987012987,1.0,0.1,0.6,0.5,0.85,1.1,0.95,0.6875
simgp_core_nogp,random,15,2,0.051750086886386056,0.030940061685745347,0.9090909090909091,0.625,0.7407407407407406,16,1.0,0.8441558441558441,0.974025974025974,1.0,,,,,,,
simgp_core_g75,random,15,2,0.03794824495407364,0.023502961051452238,0.9411764705882353,1.0,0.9696969696969697,16,0.9090909090909091,0.7142857142857143,0.8571428571428571,0.948051948051948,,,,,,,
physgp_core,random,15,2,0.1265341467126449,0.08688436204854051,0.9333333333333333,0.875,0.9032258064516129,16,0.5584415584415584,0.38961038961038963,0.4805194805194805,0.6883116883116883,,,,,,,
physgp_rich,random,15,2,0.12894266322533746,0.09211729291295995,0.875,0.875,0.875,16,0.6233766233766234,0.38961038961038963,0.5844155844155844,0.6623376623376623,,,,,,,
simgp_rich,random,15,2,0.06050336786765674,0.04391954032769353,0.9090909090909091,0.625,0.7407407407407406,16,0.974025974025974,0.7142857142857143,0.935064935064935,1.0,,,,,,,
pinn_rich,random,15,2,0.11749087715435039,0.07362814606644902,1.0,0.125,0.2222222222222222,16,0.5714285714285714,0.2857142857142857,0.5064935064935064,0.5844155844155844,,,,,,,
mean_of_samples,random,15,2,0.29931126296886074,0.23362561935945597,1.0,0.0,0.0,16,,,,,,,,,,,
nearest_sample,random,15,2,0.18400239506226784,0.11299948830652565,0.25,0.0625,0.1,16,,,,,,,,,,,
decay_only,random,15,2,0.14687209253879968,0.12013066110916906,0.9333333333333333,0.875,0.9032258064516129,16,,,,,,,,,,,
simgp_core,uncertainty,3,2,0.06382612787826344,0.055634728367006295,0.6470588235294118,0.6875,0.6666666666666667,16,1.0,0.6741573033707865,0.9887640449438202,1.0,0.4,1.0,0.0,1.15,1.0,1.1,0.6875
simgp_core,uncertainty,4,2,0.056608209492769554,0.049241360290236624,0.7142857142857143,1.0,0.8333333333333333,15,1.0,0.6931818181818182,0.9772727272727273,1.0,0.25,1.0,0.0,1.15,0.9,1.1,1.0
simgp_core,uncertainty,5,2,0.06918907645295996,0.06131860234921762,0.7,1.0,0.8235294117647058,14,1.0,0.6551724137931034,0.9655172413793104,1.0,0.4,0.6,1.0,1.0,0.9,0.9,1.0
simgp_core,uncertainty,6,2,0.06874358343598157,0.05870629114562241,0.6,0.9230769230769231,0.7272727272727274,13,1.0,0.6976744186046512,0.9883720930232558,1.0,0.55,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,uncertainty,7,2,0.06976351894760999,0.0601399232442174,0.5625,0.75,0.6428571428571429,12,1.0,0.6235294117647059,0.9882352941176471,1.0,0.25,1.0,1.0,1.15,1.1,1.1,0.75
simgp_core,uncertainty,8,2,0.068527908547618,0.05932553189610411,0.5714285714285714,0.7272727272727273,0.64,11,1.0,0.6190476190476191,0.9761904761904762,1.0,0.25,1.0,1.0,1.15,1.1,1.1,0.75
simgp_core,uncertainty,9,2,0.06872788226459534,0.05935476147578286,0.6,0.8181818181818182,0.6923076923076923,11,1.0,0.6144578313253012,0.9397590361445783,1.0,0.25,1.0,1.0,1.15,1.1,1.1,0.8125
simgp_core,uncertainty,10,2,0.06938963969127593,0.059789767087261816,0.5625,0.9,0.6923076923076923,10,1.0,0.7317073170731707,0.9512195121951219,1.0,0.4,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,uncertainty,11,2,0.06926958817303262,0.05776779429876586,0.5333333333333333,0.8888888888888888,0.6666666666666667,9,1.0,0.5308641975308642,0.9876543209876543,1.0,0.4,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,uncertainty,12,2,0.06795935866493466,0.05812563076630726,0.5,0.875,0.6363636363636364,8,1.0,0.55,0.8875,1.0,0.4,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,uncertainty,13,2,0.06432594962929095,0.05494510934274614,0.5,0.875,0.6363636363636364,8,1.0,0.5569620253164557,0.8860759493670886,1.0,0.4,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,uncertainty,14,2,0.08857034714941957,0.06458416324540664,0.5,0.625,0.5555555555555556,8,0.9743589743589743,0.7435897435897436,0.8846153846153846,0.9871794871794872,0.4,0.6,1.0,1.15,1.1,0.9,0.75
simgp_core,uncertainty,15,2,0.06542895733137075,0.05578282712873537,0.4666666666666667,0.875,0.608695652173913,8,1.0,0.5194805194805194,0.8701298701298701,1.0,0.4,0.6,1.0,1.15,1.1,0.9,0.875
simgp_core,straddle,3,2,0.05345690237068618,0.03708914854917011,0.8888888888888888,0.5,0.64,16,1.0,0.8426966292134831,1.0,1.0,0.25,0.6,0.0,0.85,0.9,1.0,0.5
simgp_core,straddle,4,2,0.036553572538801433,0.027004899928911964,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,1.0,0.9204545454545454,1.0,1.0,0.4,0.6,0.5,1.0,1.0,1.0,0.75
simgp_core,straddle,5,2,0.04346319001617729,0.031984637759106725,0.8666666666666667,0.9285714285714286,0.896551724137931,14,1.0,0.8620689655172413,0.9770114942528736,1.0,0.4,0.6,0.5,1.15,1.1,0.9,0.9375
simgp_core,straddle,6,2,0.05280204334502627,0.04285112903563737,0.8666666666666667,0.9285714285714286,0.896551724137931,14,1.0,0.8023255813953488,0.9651162790697675,1.0,0.4,0.6,1.0,1.0,1.0,0.9,0.9375
simgp_core,straddle,7,2,0.0524693079967769,0.042533317378743433,0.9285714285714286,0.9285714285714286,0.9285714285714286,14,0.9647058823529412,0.7647058823529411,0.9529411764705882,0.9882352941176471,0.55,0.6,1.0,1.0,1.0,1.0,0.9375
simgp_core,straddle,8,2,0.05096837328031567,0.0415721882085646,0.9230769230769231,0.9230769230769231,0.9230769230769231,13,0.9880952380952381,0.7142857142857143,0.9404761904761905,1.0,0.4,0.6,0.5,1.0,1.0,0.9,0.9375
simgp_core,straddle,9,2,0.03196772415601739,0.022151846340645806,0.9230769230769231,1.0,0.9600000000000001,12,1.0,0.8795180722891566,0.9879518072289156,1.0,0.4,0.6,0.5,1.0,1.0,0.9,1.0
simgp_core,straddle,10,2,0.03209799645066948,0.02231190063793702,0.9166666666666666,1.0,0.9565217391304348,11,1.0,0.8780487804878049,0.975609756097561,1.0,0.4,0.6,0.5,1.0,1.0,0.9,1.0
simgp_core,straddle,11,2,0.0326156368256239,0.023470453592647655,1.0,1.0,1.0,11,1.0,0.8641975308641975,0.9876543209876543,1.0,0.4,0.6,0.5,1.0,1.0,0.9,1.0
simgp_core,straddle,12,2,0.03290535235358495,0.023212756702841404,1.0,1.0,1.0,11,1.0,0.8625,0.975,1.0,0.4,0.6,0.5,1.0,1.0,0.9,1.0
simgp_core,straddle,13,2,0.09128218972855939,0.06921424201314554,1.0,1.0,1.0,10,0.8987341772151899,0.5063291139240507,0.7974683544303798,0.9240506329113924,0.4,0.6,1.0,1.15,1.1,0.95,1.0
simgp_core,straddle,14,2,0.03282455376227891,0.025368903664969945,1.0,1.0,1.0,9,1.0,0.8589743589743589,1.0,1.0,0.4,0.6,1.0,1.15,1.1,0.9,1.0
simgp_core,straddle,15,2,0.041522845606705355,0.031368137847904355,1.0,1.0,1.0,8,1.0,0.8311688311688312,1.0,1.0,0.4,0.6,0.5,1.15,1.1,0.9,1.0
simgp_core,random,3,3,0.16868032748547204,0.11477743461252045,0.9,1.0,0.9473684210526316,18,0.8539325842696629,0.6292134831460674,0.7303370786516854,0.9325842696629213,0.1,1.0,1.0,1.15,0.9,0.9,1.0
simgp_core_nogp,random,3,3,0.15335629561645403,0.11485794681947459,0.8095238095238095,0.9444444444444444,0.8717948717948718,18,0.9325842696629213,0.43820224719101125,0.8651685393258427,0.9662921348314607,,,,,,,
simgp_core_g75,random,3,3,0.16652977996133878,0.10828335119765915,0.8947368421052632,0.9444444444444444,0.918918918918919,18,0.7191011235955056,0.6067415730337079,0.6853932584269663,0.7303370786516854,,,,,,,
physgp_core,random,3,3,0.2627761940617472,0.21137569503137554,1.0,0.0,0.0,18,0.10112359550561797,0.0449438202247191,0.056179775280898875,0.15730337078651685,,,,,,,
physgp_rich,random,3,3,0.2628428259234829,0.21168742793905262,1.0,0.0,0.0,18,0.0898876404494382,0.056179775280898875,0.06741573033707865,0.10112359550561797,,,,,,,
simgp_rich,random,3,3,0.14588248996186812,0.09916538230206975,0.8571428571428571,1.0,0.923076923076923,18,0.9887640449438202,0.6741573033707865,0.9213483146067416,1.0,,,,,,,
pinn_rich,random,3,3,0.2594340375108354,0.20986091372898305,1.0,0.0,0.0,18,0.1348314606741573,0.06741573033707865,0.12359550561797752,0.14606741573033707,,,,,,,
mean_of_samples,random,3,3,0.257717130763083,0.21263844554704814,1.0,0.0,0.0,18,,,,,,,,,,,
nearest_sample,random,3,3,0.2539729134032693,0.20311784440611072,1.0,0.0,0.0,18,,,,,,,,,,,
decay_only,random,3,3,0.2628428447162344,0.21168770468766188,1.0,0.0,0.0,18,,,,,,,,,,,
simgp_core,random,4,3,0.15154850013461443,0.11081560242934217,1.0,0.6111111111111112,0.7586206896551725,18,0.9318181818181818,0.6363636363636364,0.8522727272727273,0.9772727272727273,0.1,1.0,1.0,1.15,0.9,1.0,0.6111111111111112
simgp_core_nogp,random,4,3,0.15092655665669855,0.1194842930348237,1.0,0.6666666666666666,0.8,18,0.8636363636363636,0.3977272727272727,0.8068181818181818,0.9090909090909091,,,,,,,
simgp_core_g75,random,4,3,0.140070365113079,0.1117218853107115,0.6,0.16666666666666666,0.2608695652173913,18,0.8522727272727273,0.625,0.75,1.0,,,,,,,
physgp_core,random,4,3,0.26874602940737813,0.21531018910897953,1.0,0.0,0.0,18,0.45454545454545453,0.22727272727272727,0.38636363636363635,0.48863636363636365,,,,,,,
physgp_rich,random,4,3,0.2487780409150306,0.19919200166846227,1.0,0.0,0.0,18,0.38636363636363635,0.13636363636363635,0.29545454545454547,0.5113636363636364,,,,,,,
simgp_rich,random,4,3,0.152624364249957,0.11283996390605981,1.0,0.5,0.6666666666666666,18,0.9886363636363636,0.5340909090909091,0.8522727272727273,1.0,,,,,,,
mean_of_samples,random,4,3,0.2646429091768812,0.22110038853971326,1.0,0.0,0.0,18,,,,,,,,,,,
nearest_sample,random,4,3,0.366802460012972,0.29382185521496373,1.0,0.0,0.0,18,,,,,,,,,,,
